module,mutant_id,killed_count,killed_by,classification,explanation
template,254,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,255,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,256,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,257,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,258,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,259,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,260,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,261,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,262,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,263,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,264,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,265,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,266,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,267,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,268,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,269,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,270,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,271,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,272,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,273,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,274,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,275,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,276,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,277,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,278,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,279,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,280,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,281,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,282,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,283,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,284,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,285,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,286,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,287,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,288,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,289,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,290,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,291,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,292,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,293,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,294,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,295,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,296,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,297,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,298,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,299,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,300,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,301,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,302,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,303,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,304,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,305,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,306,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,307,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,308,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,309,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,310,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,311,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,312,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,313,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,314,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,315,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,316,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,317,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,318,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,319,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,320,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,321,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,322,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,323,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,324,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,325,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,326,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,327,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,328,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,329,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,330,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,331,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,332,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,333,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,334,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,335,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,336,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,337,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,338,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,339,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,340,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,341,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,342,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,343,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,344,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,345,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,346,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,347,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,348,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,349,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,350,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,351,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,352,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,353,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,354,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,355,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,356,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,357,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,358,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,359,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,360,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,361,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,362,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,363,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,364,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,365,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,366,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,367,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,368,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,369,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,370,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,371,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,372,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,373,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,374,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,375,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,376,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,377,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,378,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,379,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,380,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,381,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,382,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,383,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,384,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,385,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,386,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,387,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,388,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,389,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,390,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,391,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,392,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,393,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,394,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,395,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,396,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,397,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,398,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,399,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,400,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,401,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,402,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,403,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,404,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,405,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,406,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,407,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,408,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,409,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,410,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,411,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,412,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,413,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,414,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,415,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,416,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,417,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,418,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,419,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,420,3,boofuzz fume scapy,K1_morto_por_trace,"Mutante morto por: boofuzz, fume, scapy."
template,421,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,422,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,423,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,424,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,425,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,426,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,427,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,428,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,429,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,430,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,431,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,432,0,,S2_limitacao_oraculo,Mutação em renderização de template; pode não alterar o estado final observado.
template,433,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,434,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,435,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,436,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,437,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,438,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,439,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,440,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,441,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,442,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,443,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,444,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,445,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,446,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,447,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,448,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,449,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,450,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,451,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,452,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,453,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,454,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,455,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,456,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,457,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,458,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,459,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,460,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,461,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,462,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,463,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,464,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,465,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,466,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,467,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,468,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,469,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,470,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,471,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,472,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,473,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,474,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,475,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,476,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,477,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,478,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,479,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,480,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,481,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,482,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,483,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,484,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,485,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,486,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,487,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,488,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,489,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,490,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,491,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,492,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,493,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,494,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,495,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,496,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,497,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,498,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,499,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,500,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,501,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,502,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,503,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,504,0,,S5_tratamento_silencioso,Mutação relacionada a erros/exceções de template que podem ser tratados internamente.
template,505,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,506,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,507,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,508,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,509,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,510,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,511,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,512,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,513,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,514,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
template,515,0,,S6_fluxo_generico_template,"Mutação em parte genérica do mecanismo de template, enquanto o experimento usa um template simples."
